ID,Side,amount_BTC,amount_AED,date_created,Status
3456936,buy,0.0007035,-55.55,2022-08-26T01:07:20+00:00,DONE
3456876,buy,0.000702,-55.55,2022-08-25T23:07:17+00:00,DONE
3456773,buy,0.00069773,-55.55,2022-08-25T21:07:12+00:00,DONE
3456578,buy,0.00070204,-55.55,2022-08-25T19:07:10+00:00,DONE
3456353,buy,0.00070432,-55.55,2022-08-25T17:07:07+00:00,DONE
3456108,buy,0.00069863,-55.55,2022-08-25T15:07:04+00:00,DONE
3455923,buy,0.00069866,-55.56,2022-08-25T13:07:01+00:00,DONE
3455737,buy,0.00069921,-55.55,2022-08-25T11:06:58+00:00,DONE
3455576,buy,0.00069692,-55.55,2022-08-25T09:06:55+00:00,DONE
3455353,buy,0.00069731,-55.56,2022-08-25T07:06:51+00:00,DONE
3455213,buy,0.000702,-55.55,2022-08-25T05:06:49+00:00,DONE
3455116,buy,0.0007035,-55.58,2022-08-25T03:06:46+00:00,DONE
3455065,buy,0.00070308,-55.55,2022-08-25T01:06:42+00:00,DONE
3455021,buy,0.00070347,-55.55,2022-08-24T23:06:40+00:00,DONE
3454912,buy,0.00069747,-55.55,2022-08-24T21:06:35+00:00,DONE
3454724,buy,0.00069696,-55.55,2022-08-24T19:06:30+00:00,DONE
3454534,buy,0.00069616,-55.55,2022-08-24T17:06:27+00:00,DONE
3454324,buy,0.0007038,-55.55,2022-08-24T15:06:24+00:00,DONE
3454157,buy,0.00070406,-55.55,2022-08-24T13:06:22+00:00,DONE
3453989,buy,0.00071004,-55.55,2022-08-24T11:06:17+00:00,DONE
3453853,buy,0.00070871,-55.55,2022-08-24T09:06:14+00:00,DONE
3453651,buy,0.00070577,-55.55,2022-08-24T07:06:11+00:00,DONE
3453485,buy,0.00070864,-55.55,2022-08-24T05:06:09+00:00,DONE
3453318,buy,0.00071265,-55.55,2022-08-24T03:06:07+00:00,DONE
3453228,buy,0.00070749,-55.57,2022-08-24T01:06:04+00:00,DONE
3453169,buy,0.00070373,-55.55,2022-08-23T23:06:00+00:00,DONE
3453038,buy,0.00070337,-55.55,2022-08-23T21:05:58+00:00,DONE
3452849,buy,0.00070158,-55.55,2022-08-23T19:05:54+00:00,DONE
3452596,buy,0.0007057,-55.56,2022-08-23T17:05:52+00:00,DONE
3452432,buy,0.00070666,-55.55,2022-08-23T15:05:49+00:00,DONE
3452172,buy,0.00070868,-55.55,2022-08-23T13:05:45+00:00,DONE
3451946,buy,0.00070719,-55.5,2022-08-23T11:05:42+00:00,DONE
3451710,buy,0.0007039,-55.54,2022-08-23T09:05:39+00:00,DONE
3451454,buy,0.00071633,-55.56,2022-08-23T07:05:15+00:00,DONE
3451259,buy,0.00071114,-55.54,2022-08-23T05:05:12+00:00,DONE
3451142,buy,0.00070904,-55.55,2022-08-23T03:05:10+00:00,DONE
3451012,buy,0.00070971,-55.55,2022-08-23T01:05:08+00:00,DONE
3450893,buy,0.00071393,-55.55,2022-08-22T23:05:04+00:00,DONE
3450794,buy,0.00071677,-55.55,2022-08-22T21:05:01+00:00,DONE
3450573,buy,0.00071731,-55.53,2022-08-22T19:04:58+00:00,DONE
3450254,buy,0.00070921,-55.55,2022-08-22T17:04:55+00:00,DONE
3450015,buy,0.00071195,-55.59,2022-08-22T15:04:52+00:00,DONE
3449820,buy,0.00071336,-55.55,2022-08-22T13:04:48+00:00,DONE
3449651,buy,0.00071078,-55.55,2022-08-22T11:04:44+00:00,DONE
3449295,buy,0.00071684,-55.55,2022-08-22T09:04:40+00:00,DONE
3449082,buy,0.00070855,-55.55,2022-08-22T07:04:37+00:00,DONE
3448939,buy,0.00070432,-55.54,2022-08-22T05:04:33+00:00,DONE
3448823,buy,0.00070478,-55.54,2022-08-22T03:04:28+00:00,DONE
3448740,buy,0.00070452,-55.54,2022-08-22T01:04:25+00:00,DONE
3448690,buy,0.00070177,-55.55,2022-08-21T23:04:21+00:00,DONE
3448536,buy,0.00070269,-55.6,2022-08-21T21:04:17+00:00,DONE
3448294,buy,0.0007039,-55.55,2022-08-21T19:04:13+00:00,DONE
3448130,buy,0.00070593,-55.59,2022-08-21T17:04:10+00:00,DONE
3447997,buy,0.00070623,-55.55,2022-08-21T15:04:07+00:00,DONE
3447875,buy,0.00070416,-55.55,2022-08-21T13:04:03+00:00,DONE
3447688,buy,0.00070735,-55.55,2022-08-21T11:04:00+00:00,DONE
3447504,buy,0.00070788,-55.6,2022-08-21T09:03:56+00:00,DONE
3447274,buy,0.00071599,-55.53,2022-08-21T07:03:52+00:00,DONE
3447131,buy,0.00071352,-55.55,2022-08-21T05:03:50+00:00,DONE
3447030,buy,0.00071235,-55.56,2022-08-21T03:03:47+00:00,DONE
3430063,buy,0.00062767,-55.55,2022-08-15T07:34:09+00:00,DONE
3429633,buy,0.0006099,-55.54,2022-08-15T05:34:06+00:00,DONE
3429424,buy,0.00060341,-55.54,2022-08-15T03:34:02+00:00,DONE
3429220,buy,0.00061873,-55.55,2022-08-15T01:34:00+00:00,DONE
3429097,buy,0.00062358,-55.55,2022-08-14T23:33:57+00:00,DONE
3428914,buy,0.0006196,-55.55,2022-08-14T21:33:54+00:00,DONE
3428546,buy,0.00062348,-55.55,2022-08-14T19:33:52+00:00,DONE
3428059,buy,0.00062281,-55.55,2022-08-14T17:33:49+00:00,DONE
3427450,buy,0.00061777,-55.55,2022-08-14T15:33:47+00:00,DONE
3427066,buy,0.00061927,-55.55,2022-08-14T13:33:44+00:00,DONE
3426664,buy,0.00061386,-55.55,2022-08-14T11:33:42+00:00,DONE
3426242,buy,0.0006117,-55.55,2022-08-14T09:33:39+00:00,DONE
3425780,buy,0.00060626,-55.56,2022-08-14T07:33:37+00:00,DONE
3425485,buy,0.00061689,-55.55,2022-08-14T05:33:33+00:00,DONE
3425267,buy,0.00061554,-55.55,2022-08-14T03:33:27+00:00,DONE
3425171,buy,0.00061881,-55.57,2022-08-14T01:33:24+00:00,DONE
3425049,buy,0.00062031,-55.55,2022-08-13T23:33:21+00:00,DONE
3424898,buy,0.00061775,-55.55,2022-08-13T21:33:19+00:00,DONE
3424657,buy,0.00062087,-55.56,2022-08-13T19:33:15+00:00,DONE
3424441,buy,0.00061687,-55.55,2022-08-13T17:33:12+00:00,DONE
3424222,buy,0.0006182,-55.57,2022-08-13T15:33:09+00:00,DONE
3423981,buy,0.00061894,-55.55,2022-08-13T13:33:05+00:00,DONE
3423729,buy,0.00062,-55.57,2022-08-13T11:33:03+00:00,DONE
3423430,buy,0.00061742,-55.56,2022-08-13T09:33:01+00:00,DONE
3423046,buy,0.00061339,-55.55,2022-08-13T07:32:58+00:00,DONE
3422591,buy,0.00061242,-55.55,2022-08-13T05:32:55+00:00,DONE
3422318,buy,0.00061237,-55.55,2022-08-13T03:32:52+00:00,DONE
3422145,buy,0.00061838,-55.54,2022-08-13T01:32:49+00:00,DONE
3421982,buy,0.00062044,-55.56,2022-08-12T23:32:45+00:00,DONE
3421816,buy,0.00062619,-55.56,2022-08-12T21:32:42+00:00,DONE
3421551,buy,0.00062469,-55.55,2022-08-12T19:32:38+00:00,DONE
3421313,buy,0.0006296,-55.55,2022-08-12T17:32:34+00:00,DONE
3421071,buy,0.00063181,-55.54,2022-08-12T15:32:31+00:00,DONE
3420755,buy,0.00063545,-55.53,2022-08-12T13:32:29+00:00,DONE
3420469,buy,0.00063921,-55.56,2022-08-12T11:32:25+00:00,DONE
3420188,buy,0.00062952,-55.55,2022-08-12T09:32:22+00:00,DONE
3419951,buy,0.00063136,-55.55,2022-08-12T07:32:19+00:00,DONE
3419751,buy,0.0006301,-55.53,2022-08-12T05:32:16+00:00,DONE
3419553,buy,0.00063105,-55.56,2022-08-12T03:32:11+00:00,DONE
3419425,buy,0.00063208,-55.54,2022-08-12T01:32:07+00:00,DONE
3419306,buy,0.00063289,-55.55,2022-08-11T23:32:04+00:00,DONE
3419152,buy,0.00062461,-55.55,2022-08-11T21:31:59+00:00,DONE
3418881,buy,0.00062585,-55.53,2022-08-11T19:31:57+00:00,DONE
3418565,buy,0.00062046,-55.54,2022-08-11T17:31:55+00:00,DONE
3418200,buy,0.00061725,-55.56,2022-08-11T15:31:52+00:00,DONE
3417860,buy,0.00061416,-55.58,2022-08-11T13:31:49+00:00,DONE
3417422,buy,0.00061634,-55.55,2022-08-11T11:31:45+00:00,DONE
3417162,buy,0.00061813,-55.55,2022-08-11T09:31:37+00:00,DONE
3416793,buy,0.00061401,-55.56,2022-08-11T07:31:34+00:00,DONE
3416156,buy,0.00061619,-55.55,2022-08-11T05:31:31+00:00,DONE
3415741,buy,0.00062145,-55.55,2022-08-11T03:31:28+00:00,DONE
3415447,buy,0.00062156,-55.52,2022-08-11T01:31:24+00:00,DONE
3415281,buy,0.00063329,-55.57,2022-08-10T23:31:22+00:00,DONE
3415111,buy,0.00062671,-55.55,2022-08-10T21:31:19+00:00,DONE
3414791,buy,0.00064029,-55.54,2022-08-10T19:31:14+00:00,DONE
3414384,buy,0.00063289,-55.56,2022-08-10T17:31:11+00:00,DONE
3413849,buy,0.00063015,-55.57,2022-08-10T15:31:08+00:00,DONE
3413191,buy,0.00062621,-55.57,2022-08-10T13:31:04+00:00,DONE
3412485,buy,0.00065303,-55.55,2022-08-10T11:31:02+00:00,DONE
3412235,buy,0.00065555,-55.55,2022-08-10T09:31:00+00:00,DONE
3401346,buy,0.0006586,-55.55,2022-08-10T07:30:57+00:00,DONE
3401142,buy,0.00065949,-55.56,2022-08-10T05:30:54+00:00,DONE
3400988,buy,0.00066102,-55.55,2022-08-10T03:30:49+00:00,DONE
3400832,buy,0.00066024,-55.55,2022-08-10T01:30:46+00:00,DONE
3400723,buy,0.0006521,-55.52,2022-08-09T23:30:43+00:00,DONE
3400619,buy,0.00065193,-55.54,2022-08-09T21:30:40+00:00,DONE
3400392,buy,0.00065609,-55.55,2022-08-09T19:30:37+00:00,DONE
3400096,buy,0.0006543,-55.55,2022-08-09T17:30:34+00:00,DONE
3399803,buy,0.00065422,-55.55,2022-08-09T15:30:31+00:00,DONE
3399371,buy,0.00064961,-55.58,2022-08-09T13:30:27+00:00,DONE
3399060,buy,0.0006478,-55.55,2022-08-09T11:30:24+00:00,DONE
3398688,buy,0.00063842,-55.55,2022-08-09T09:30:21+00:00,DONE
3398399,buy,0.00063473,-55.57,2022-08-09T07:30:18+00:00,DONE
3398159,buy,0.00063382,-55.54,2022-08-09T05:30:14+00:00,DONE
3397977,buy,0.00063446,-55.55,2022-08-09T03:30:11+00:00,DONE
3397859,buy,0.00063531,-55.55,2022-08-09T01:30:08+00:00,DONE
3397746,buy,0.00063598,-55.54,2022-08-08T23:30:04+00:00,DONE
3397616,buy,0.00063435,-55.55,2022-08-08T21:30:01+00:00,DONE
3397399,buy,0.00063221,-55.56,2022-08-08T19:29:58+00:00,DONE
3397081,buy,0.00063202,-55.52,2022-08-08T17:29:54+00:00,DONE
3396743,buy,0.0006312,-55.55,2022-08-08T15:29:51+00:00,DONE
3396418,buy,0.00062916,-55.55,2022-08-08T13:29:49+00:00,DONE
3395949,buy,0.00062895,-55.55,2022-08-08T11:29:47+00:00,DONE
3395506,buy,0.0006271,-55.55,2022-08-08T09:29:44+00:00,DONE
3394992,buy,0.00063505,-55.54,2022-08-08T07:29:42+00:00,DONE
3394641,buy,0.00064661,-55.55,2022-08-08T05:29:40+00:00,DONE
3394371,buy,0.0006493,-55.55,2022-08-08T03:29:37+00:00,DONE
3394207,buy,0.00065182,-55.55,2022-08-08T01:29:33+00:00,DONE
3394132,buy,0.00065487,-55.55,2022-08-07T23:29:28+00:00,DONE
3393991,buy,0.00064886,-55.55,2022-08-07T21:29:24+00:00,DONE
3393778,buy,0.0006525,-55.55,2022-08-07T19:29:20+00:00,DONE
3393493,buy,0.00065132,-55.55,2022-08-07T17:29:18+00:00,DONE
3393264,buy,0.00065632,-55.55,2022-08-07T15:29:15+00:00,DONE
3393109,buy,0.00065337,-55.56,2022-08-07T13:29:12+00:00,DONE
3392919,buy,0.00065855,-55.55,2022-08-07T11:29:09+00:00,DONE
3392742,buy,0.00065946,-55.55,2022-08-07T09:29:05+00:00,DONE
3392554,buy,0.00065763,-55.55,2022-08-07T07:29:01+00:00,DONE
3392420,buy,0.00065806,-55.55,2022-08-07T05:28:55+00:00,DONE
3392329,buy,0.00065823,-55.55,2022-08-07T03:28:51+00:00,DONE
3392201,buy,0.00066108,-55.55,2022-08-07T01:28:47+00:00,DONE
3392087,buy,0.00065763,-55.55,2022-08-06T23:28:42+00:00,DONE
3391978,buy,0.00065275,-55.55,2022-08-06T21:28:38+00:00,DONE
3391793,buy,0.00065289,-55.55,2022-08-06T19:28:35+00:00,DONE
3391576,buy,0.00065224,-55.56,2022-08-06T17:28:32+00:00,DONE
3391405,buy,0.00065241,-55.55,2022-08-06T15:28:28+00:00,DONE
3391208,buy,0.00065219,-55.55,2022-08-06T13:28:24+00:00,DONE
3390991,buy,0.0006532,-55.55,2022-08-06T11:28:20+00:00,DONE
3390760,buy,0.00065391,-55.55,2022-08-06T09:28:17+00:00,DONE
3390538,buy,0.00065272,-55.55,2022-08-06T07:28:13+00:00,DONE
3390336,buy,0.00065359,-55.55,2022-08-06T05:28:08+00:00,DONE
3390174,buy,0.00065334,-55.55,2022-08-06T03:28:04+00:00,DONE
3390042,buy,0.00065129,-55.55,2022-08-06T01:28:00+00:00,DONE
3389911,buy,0.00065162,-55.55,2022-08-05T23:27:57+00:00,DONE
3389696,buy,0.00065235,-55.56,2022-08-05T21:27:54+00:00,DONE
3389483,buy,0.00066183,-55.55,2022-08-05T19:27:51+00:00,DONE
3389287,buy,0.00065829,-55.57,2022-08-05T17:27:46+00:00,DONE
3389126,buy,0.00065797,-55.54,2022-08-05T15:27:43+00:00,DONE
3388806,buy,0.00065846,-55.54,2022-08-05T13:27:40+00:00,DONE
3388415,buy,0.00065115,-55.56,2022-08-05T11:27:36+00:00,DONE
3388129,buy,0.00065388,-55.55,2022-08-05T09:27:33+00:00,DONE
3387938,buy,0.00065213,-55.55,2022-08-05T07:27:29+00:00,DONE
3387742,buy,0.00065558,-55.55,2022-08-05T05:27:26+00:00,DONE
3387562,buy,0.00065261,-55.58,2022-08-05T03:27:23+00:00,DONE
3387455,buy,0.00066773,-55.55,2022-08-05T01:27:20+00:00,DONE
3387384,buy,0.0006682,-55.55,2022-08-04T23:27:16+00:00,DONE
3387263,buy,0.00067191,-55.55,2022-08-04T21:27:13+00:00,DONE
3387074,buy,0.0006698,-55.54,2022-08-04T19:27:09+00:00,DONE
3386797,buy,0.00066936,-55.55,2022-08-04T17:27:07+00:00,DONE
3386485,buy,0.00066171,-55.54,2022-08-04T15:27:05+00:00,DONE
3386281,buy,0.0006601,-55.55,2022-08-04T13:27:02+00:00,DONE
3386102,buy,0.00066131,-55.55,2022-08-04T11:26:59+00:00,DONE
3385940,buy,0.00066264,-55.55,2022-08-04T09:26:57+00:00,DONE
3385761,buy,0.0006576,-55.55,2022-08-04T07:26:53+00:00,DONE
3385576,buy,0.00065623,-55.55,2022-08-04T05:26:49+00:00,DONE
3385425,buy,0.00065555,-55.56,2022-08-04T03:26:45+00:00,DONE
3385306,buy,0.00065612,-55.55,2022-08-04T01:26:42+00:00,DONE
3385259,buy,0.00066366,-55.55,2022-08-03T23:26:40+00:00,DONE
3385109,buy,0.00064914,-55.54,2022-08-03T21:26:37+00:00,DONE
3384904,buy,0.00064424,-55.55,2022-08-03T19:26:34+00:00,DONE
3384594,buy,0.00064345,-55.57,2022-08-03T17:26:30+00:00,DONE
3384321,buy,0.00064844,-55.55,2022-08-03T15:26:28+00:00,DONE
3383967,buy,0.00065064,-55.58,2022-08-03T13:26:25+00:00,DONE
3383660,buy,0.00064824,-55.55,2022-08-03T11:26:23+00:00,DONE
3383420,buy,0.00064861,-55.55,2022-08-03T09:26:19+00:00,DONE
3383221,buy,0.00065674,-55.56,2022-08-03T07:26:16+00:00,DONE
3383001,buy,0.0006609,-55.55,2022-08-03T05:26:13+00:00,DONE
3382850,buy,0.00066203,-55.55,2022-08-03T03:26:10+00:00,DONE
3382699,buy,0.00066474,-55.53,2022-08-03T01:26:08+00:00,DONE
3382616,buy,0.0006564,-55.55,2022-08-02T23:26:06+00:00,DONE
3382467,buy,0.00065889,-55.55,2022-08-02T21:26:01+00:00,DONE
3382229,buy,0.0006568,-55.53,2022-08-02T19:25:57+00:00,DONE
3381860,buy,0.0006473,-55.53,2022-08-02T17:25:54+00:00,DONE
3381474,buy,0.00066195,-55.54,2022-08-02T15:25:50+00:00,DONE
3381199,buy,0.00066308,-55.55,2022-08-02T13:25:48+00:00,DONE
3380917,buy,0.00065944,-55.53,2022-08-02T11:25:45+00:00,DONE
3380637,buy,0.00066606,-55.55,2022-08-02T09:25:42+00:00,DONE
3380381,buy,0.00066392,-55.55,2022-08-02T07:25:40+00:00,DONE
3380180,buy,0.00066116,-55.54,2022-08-02T05:25:37+00:00,DONE
3379946,buy,0.00066276,-55.54,2022-08-02T03:25:33+00:00,DONE
3379835,buy,0.00065255,-55.55,2022-08-02T01:25:30+00:00,DONE
3379732,buy,0.00064697,-55.55,2022-08-01T23:25:28+00:00,DONE
3379594,buy,0.00065632,-55.57,2022-08-01T21:25:26+00:00,DONE
3379377,buy,0.00065855,-55.54,2022-08-01T19:25:23+00:00,DONE
3379029,buy,0.00065763,-55.52,2022-08-01T17:25:20+00:00,DONE
3378711,buy,0.00064844,-55.55,2022-08-01T15:25:18+00:00,DONE
3378416,buy,0.00065467,-55.55,2022-08-01T13:25:16+00:00,DONE
3378097,buy,0.00065419,-55.54,2022-08-01T11:25:14+00:00,DONE
3377844,buy,0.00064797,-55.55,2022-08-01T09:25:11+00:00,DONE
3377582,buy,0.000653,-55.54,2022-08-01T07:25:09+00:00,DONE
3377352,buy,0.00064791,-55.55,2022-08-01T05:25:06+00:00,DONE
3377123,buy,0.00064788,-55.54,2022-08-01T03:25:02+00:00,DONE
3376997,buy,0.00064658,-55.56,2022-08-01T01:25:00+00:00,DONE
3376827,buy,0.00064766,-55.56,2022-07-31T23:24:58+00:00,DONE
3376661,buy,0.00063593,-55.55,2022-07-31T21:24:53+00:00,DONE
3376383,buy,0.0006326,-55.57,2022-07-31T19:24:49+00:00,DONE
3375971,buy,0.00063786,-55.55,2022-07-31T17:24:45+00:00,DONE
3375641,buy,0.00063703,-55.55,2022-07-31T15:24:42+00:00,DONE
3375350,buy,0.00063845,-55.55,2022-07-31T13:24:39+00:00,DONE
3375039,buy,0.00063542,-55.55,2022-07-31T11:24:35+00:00,DONE
3374736,buy,0.00063896,-55.57,2022-07-31T09:24:33+00:00,DONE
3374399,buy,0.00063614,-55.55,2022-07-31T07:24:29+00:00,DONE
3374174,buy,0.0006366,-55.54,2022-07-31T05:24:27+00:00,DONE
3373972,buy,0.00063703,-55.55,2022-07-31T03:24:24+00:00,DONE
3373841,buy,0.00063711,-55.55,2022-07-31T01:24:18+00:00,DONE
3373697,buy,0.00064032,-55.51,2022-07-30T23:24:14+00:00,DONE
3373432,buy,0.00063327,-55.55,2022-07-30T21:24:10+00:00,DONE
3373060,buy,0.00061863,-55.5,2022-07-30T19:24:06+00:00,DONE
3372666,buy,0.00061677,-55.51,2022-07-30T17:24:04+00:00,DONE
3372184,buy,0.0006181,-55.54,2022-07-30T15:23:59+00:00,DONE
3371680,buy,0.00061697,-55.55,2022-07-30T13:23:55+00:00,DONE
3371156,buy,0.00063414,-55.59,2022-07-30T11:23:53+00:00,DONE
3370826,buy,0.00063245,-55.55,2022-07-30T09:23:50+00:00,DONE
3370557,buy,0.00063297,-55.55,2022-07-30T07:23:48+00:00,DONE
3370305,buy,0.00063598,-55.55,2022-07-30T05:23:46+00:00,DONE
3370118,buy,0.00063529,-55.55,2022-07-30T03:23:43+00:00,DONE
3369979,buy,0.0006338,-55.54,2022-07-30T01:23:40+00:00,DONE
3369823,buy,0.00062809,-55.56,2022-07-29T23:23:37+00:00,DONE
3369604,buy,0.00063178,-55.54,2022-07-29T21:23:33+00:00,DONE
3369274,buy,0.00063393,-55.56,2022-07-29T19:23:30+00:00,DONE
3368970,buy,0.000637,-55.53,2022-07-29T17:23:27+00:00,DONE
3368534,buy,0.00063097,-55.53,2022-07-29T15:23:24+00:00,DONE
3368111,buy,0.00064173,-55.55,2022-07-29T13:23:21+00:00,DONE
3367759,buy,0.00063377,-55.6,2022-07-29T11:23:16+00:00,DONE
3367377,buy,0.00063147,-55.56,2022-07-29T09:23:14+00:00,DONE
3367082,buy,0.00063385,-55.55,2022-07-29T07:23:11+00:00,DONE
3366750,buy,0.00063334,-55.55,2022-07-29T05:23:08+00:00,DONE
3366446,buy,0.00063521,-55.55,2022-07-29T03:23:04+00:00,DONE
3366219,buy,0.00063537,-55.55,2022-07-29T01:23:00+00:00,DONE
3366043,buy,0.00063443,-55.54,2022-07-28T23:22:56+00:00,DONE
3365751,buy,0.00063136,-55.55,2022-07-28T21:22:53+00:00,DONE
3365276,buy,0.00063499,-55.55,2022-07-28T19:22:50+00:00,DONE
3364612,buy,0.00063118,-55.55,2022-07-28T17:22:46+00:00,DONE
3363704,buy,0.00065061,-55.57,2022-07-28T15:22:44+00:00,DONE
3363310,buy,0.00065546,-55.55,2022-07-28T13:22:42+00:00,DONE
3363003,buy,0.00065712,-55.55,2022-07-28T11:22:39+00:00,DONE
3362693,buy,0.00066151,-55.55,2022-07-28T09:22:36+00:00,DONE
3362376,buy,0.00065746,-55.55,2022-07-28T07:22:33+00:00,DONE
3362063,buy,0.00065669,-55.63,2022-07-28T05:22:30+00:00,DONE
3361703,buy,0.00065003,-55.54,2022-07-28T03:22:28+00:00,DONE
3361511,buy,0.0006648,-55.57,2022-07-28T01:22:25+00:00,DONE
3361325,buy,0.00066189,-55.55,2022-07-27T23:22:21+00:00,DONE
3361031,buy,0.00066617,-55.55,2022-07-27T21:22:17+00:00,DONE
3360668,buy,0.0006616,-55.56,2022-07-27T19:22:14+00:00,DONE
3360016,buy,0.00070151,-55.55,2022-07-27T17:22:11+00:00,DONE
3359684,buy,0.00070488,-55.55,2022-07-27T15:22:08+00:00,DONE
3359447,buy,0.00070891,-55.55,2022-07-27T13:22:04+00:00,DONE
3359218,buy,0.00071064,-55.54,2022-07-27T11:22:00+00:00,DONE
3359010,buy,0.00070968,-55.57,2022-07-27T09:21:57+00:00,DONE
3358812,buy,0.0007059,-55.55,2022-07-27T07:21:54+00:00,DONE
3358596,buy,0.00071346,-55.55,2022-07-27T05:21:50+00:00,DONE
3358444,buy,0.00071619,-55.56,2022-07-27T03:21:47+00:00,DONE
3358345,buy,0.0007143,-55.55,2022-07-27T01:21:44+00:00,DONE
3358249,buy,0.00071592,-55.55,2022-07-26T23:21:41+00:00,DONE
3358132,buy,0.00071991,-55.54,2022-07-26T21:21:37+00:00,DONE
3357914,buy,0.00072391,-55.55,2022-07-26T19:21:33+00:00,DONE
3357715,buy,0.00072084,-55.55,2022-07-26T17:21:30+00:00,DONE
3357333,buy,0.00072432,-55.55,2022-07-26T15:21:28+00:00,DONE
3357052,buy,0.00072359,-55.6,2022-07-26T13:21:23+00:00,DONE
3356823,buy,0.00071728,-55.56,2022-07-26T11:21:19+00:00,DONE
3356604,buy,0.00071667,-55.55,2022-07-26T09:21:15+00:00,DONE
3356363,buy,0.00071602,-55.55,2022-07-26T07:21:11+00:00,DONE
3356135,buy,0.00071772,-55.55,2022-07-26T05:21:08+00:00,DONE
3355915,buy,0.00071701,-55.55,2022-07-26T03:21:05+00:00,DONE
3355709,buy,0.00071728,-55.52,2022-07-26T01:21:01+00:00,DONE
3355560,buy,0.00069728,-55.58,2022-07-25T23:20:57+00:00,DONE
3355438,buy,0.00068413,-55.55,2022-07-25T21:20:54+00:00,DONE
3355093,buy,0.00069795,-55.55,2022-07-25T19:20:51+00:00,DONE
3354808,buy,0.00068821,-55.55,2022-07-25T17:20:48+00:00,DONE
3354598,buy,0.00069433,-55.55,2022-07-25T15:20:46+00:00,DONE
3354365,buy,0.00069075,-55.59,2022-07-25T13:20:42+00:00,DONE
3354105,buy,0.0006888,-55.55,2022-07-25T11:20:40+00:00,DONE
3353871,buy,0.00068633,-55.55,2022-07-25T09:20:36+00:00,DONE
3353579,buy,0.00068852,-55.52,2022-07-25T07:20:33+00:00,DONE
3353275,buy,0.00069085,-55.55,2022-07-25T05:20:31+00:00,DONE
3353010,buy,0.00069138,-55.51,2022-07-25T03:20:28+00:00,DONE
3352823,buy,0.000678,-55.55,2022-07-25T01:20:25+00:00,DONE
3352692,buy,0.00066782,-55.55,2022-07-24T23:20:22+00:00,DONE
3352528,buy,0.00066401,-55.53,2022-07-24T21:20:17+00:00,DONE
3352312,buy,0.00066652,-55.55,2022-07-24T19:20:15+00:00,DONE
3352080,buy,0.00066235,-55.55,2022-07-24T17:20:12+00:00,DONE
3351805,buy,0.00066264,-55.55,2022-07-24T15:20:10+00:00,DONE
3351592,buy,0.00067161,-55.55,2022-07-24T13:20:06+00:00,DONE
3351299,buy,0.00066477,-55.52,2022-07-24T11:20:03+00:00,DONE
3351030,buy,0.00066726,-55.55,2022-07-24T09:20:00+00:00,DONE
3350750,buy,0.000666,-55.55,2022-07-24T07:19:58+00:00,DONE
3350463,buy,0.00066944,-55.59,2022-07-24T05:19:55+00:00,DONE
3350341,buy,0.00067699,-55.55,2022-07-24T03:19:51+00:00,DONE
3350134,buy,0.00067108,-55.55,2022-07-24T01:19:49+00:00,DONE
3349977,buy,0.00067251,-55.55,2022-07-23T23:19:47+00:00,DONE
3349789,buy,0.00067897,-55.57,2022-07-23T21:19:43+00:00,DONE
3349599,buy,0.00068496,-55.55,2022-07-23T19:19:39+00:00,DONE
3349322,buy,0.00068453,-55.55,2022-07-23T17:19:36+00:00,DONE
3349058,buy,0.00067918,-55.55,2022-07-23T15:19:33+00:00,DONE
3348676,buy,0.00067718,-55.55,2022-07-23T13:19:31+00:00,DONE
3348394,buy,0.00067455,-55.54,2022-07-23T11:19:27+00:00,DONE
3348121,buy,0.00066912,-55.55,2022-07-23T09:19:24+00:00,DONE
3347795,buy,0.00066585,-55.55,2022-07-23T07:19:22+00:00,DONE
3347583,buy,0.00065972,-55.56,2022-07-23T05:19:19+00:00,DONE
3347407,buy,0.00066279,-55.55,2022-07-23T03:19:15+00:00,DONE
3347303,buy,0.00066354,-55.53,2022-07-23T01:19:12+00:00,DONE
3347211,buy,0.000667,-55.55,2022-07-22T23:19:09+00:00,DONE
3346964,buy,0.00066682,-55.56,2022-07-22T21:19:05+00:00,DONE
3346580,buy,0.00065515,-55.55,2022-07-22T19:19:02+00:00,DONE
3346334,buy,0.00065637,-55.55,2022-07-22T17:19:00+00:00,DONE
3346037,buy,0.00064454,-55.55,2022-07-22T15:18:57+00:00,DONE
3345722,buy,0.00064034,-55.6,2022-07-22T13:18:55+00:00,DONE
3345307,buy,0.00064567,-55.55,2022-07-22T11:18:52+00:00,DONE
3344887,buy,0.00064553,-55.55,2022-07-22T09:18:50+00:00,DONE
3344475,buy,0.00065422,-55.55,2022-07-22T07:18:48+00:00,DONE
3344220,buy,0.00065829,-55.58,2022-07-22T05:18:45+00:00,DONE
3344057,buy,0.0006568,-55.52,2022-07-22T03:18:41+00:00,DONE
3343902,buy,0.00065185,-55.55,2022-07-22T01:18:38+00:00,DONE
3343760,buy,0.00065433,-55.58,2022-07-21T23:18:36+00:00,DONE
3343569,buy,0.00065385,-55.55,2022-07-21T21:18:32+00:00,DONE
3343191,buy,0.00065427,-55.53,2022-07-21T19:18:30+00:00,DONE
3342823,buy,0.00065509,-55.55,2022-07-21T17:18:27+00:00,DONE
3342387,buy,0.00066947,-55.55,2022-07-21T15:18:25+00:00,DONE
3342127,buy,0.00066591,-55.54,2022-07-21T13:18:23+00:00,DONE
